24  24  24  24  24  
42  42  42  42  42  
48  48  48  48  48  
76  76  76  76  76  
39  39  39  39  39  
21  21  21  21  21  
24  24  24  24  24  
53  53  53  53  53  
92  92  92  92  92  
86  86  86  86  86  
40  40  40  40  40  
22  22  22  22  22  
97  97  97  97  97  
83  83  83  83  83  
90  90  90  90  90  
35  35  35  35  35  
43  43  43  43  43  
23  23  23  23  23  
0  0  0  0  0  
29  29  29  29  29  
78  78  78  78  78  
21  21  21  21  21  
70  70  70  70  70  
24  24  24  24  24  
28  28  28  28  28  
37  37  37  37  37  
61  61  61  61  61  
46  46  46  46  46  
67  67  67  67  67  
25  25  25  25  25  
86  86  86  86  86  
71  71  71  71  71  
51  51  51  51  51  
44  44  44  44  44  
49  49  49  49  49  
26  26  26  26  26  
60  60  60  60  60  
56  56  56  56  56  
49  49  49  49  49  
50  50  50  50  50  
91  91  91  91  91  
27  27  27  27  27  
6  6  6  6  6  
19  19  19  19  19  
23  23  23  23  23  
51  51  51  51  51  
53  53  53  53  53  
28  28  28  28  28  
15  15  15  15  15  
83  83  83  83  83  
1  1  1  1  1  
48  48  48  48  48  
65  65  65  65  65  
29  29  29  29  29  
44  44  44  44  44  
77  77  77  77  77  
90  90  90  90  90  
66  66  66  66  66  
18  18  18  18  18  
30  30  30  30  30  
16  16  16  16  16  
34  34  34  34  34  
75  75  75  75  75  
31  31  31  31  31  
35  35  35  35  35  
31  31  31  31  31  
99  99  99  99  99  
46  46  46  46  46  
18  18  18  18  18  
75  75  75  75  75  
15  15  15  15  15  
32  32  32  32  32  
40  40  40  40  40  
8  8  8  8  8  
50  50  50  50  50  
92  92  92  92  92  
23  23  23  23  23  
33  33  33  33  33  
9  9  9  9  9  
79  79  79  79  79  
67  67  67  67  67  
31  31  31  31  31  
39  39  39  39  39  
34  34  34  34  34  
95  95  95  95  95  
37  37  37  37  37  
93  93  93  93  93  
11  11  11  11  11  
13  13  13  13  13  
35  35  35  35  35  
15  15  15  15  15  
14  14  14  14  14  
1  1  1  1  1  
65  65  65  65  65  
67  67  67  67  67  
36  36  36  36  36  
73  73  73  73  73  
16  16  16  16  16  
84  84  84  84  84  
4  4  4  4  4  
41  41  41  41  41  
37  37  37  37  37  
91  91  91  91  91  
30  30  30  30  30  
72  72  72  72  72  
35  35  35  35  35  
49  49  49  49  49  
38  38  38  38  38  
41  41  41  41  41  
28  28  28  28  28  
85  85  85  85  85  
64  64  64  64  64  
0  0  0  0  0  
39  39  39  39  39  
53  53  53  53  53  
84  84  84  84  84  
57  57  57  57  57  
88  88  88  88  88  
99  99  99  99  99  
40  40  40  40  40  
86  86  86  86  86  
50  50  50  50  50  
80  80  80  80  80  
29  29  29  29  29  
93  93  93  93  93  
41  41  41  41  41  
1  1  1  1  1  
72  72  72  72  72  
78  78  78  78  78  
35  35  35  35  35  
90  90  90  90  90  
42  42  42  42  42  
39  39  39  39  39  
36  36  36  36  36  
72  72  72  72  72  
56  56  56  56  56  
71  71  71  71  71  
43  43  43  43  43  
73  73  73  73  73  
26  26  26  26  26  
40  40  40  40  40  
14  14  14  14  14  
57  57  57  57  57  
44  44  44  44  44  
37  37  37  37  37  
62  62  62  62  62  
5  5  5  5  5  
3  3  3  3  3  
34  34  34  34  34  
45  45  45  45  45  
99  99  99  99  99  
77  77  77  77  77  
57  57  57  57  57  
71  71  71  71  71  
24  24  24  24  24  
46  46  46  46  46  
30  30  30  30  30  
36  36  36  36  36  
92  92  92  92  92  
27  27  27  27  27  
62  62  62  62  62  
47  47  47  47  47  
19  19  19  19  19  
28  28  28  28  28  
41  41  41  41  41  
60  60  60  60  60  
65  65  65  65  65  
48  48  48  48  48  
27  27  27  27  27  
78  78  78  78  78  
30  30  30  30  30  
11  11  11  11  11  
93  93  93  93  93  
49  49  49  49  49  
80  80  80  80  80  
43  43  43  43  43  
74  74  74  74  74  
25  25  25  25  25  
32  32  32  32  32  
50  50  50  50  50  
3  3  3  3  3  
53  53  53  53  53  
86  86  86  86  86  
89  89  89  89  89  
23  23  23  23  23  
51  51  51  51  51  
36  36  36  36  36  
14  14  14  14  14  
13  13  13  13  13  
81  81  81  81  81  
82  82  82  82  82  
52  52  52  52  52  
97  97  97  97  97  
96  96  96  96  96  
72  72  72  72  72  
53  53  53  53  53  
56  56  56  56  56  
53  53  53  53  53  
71  71  71  71  71  
91  91  91  91  91  
49  49  49  49  49  
73  73  73  73  73  
19  19  19  19  19  
54  54  54  54  54  
98  98  98  98  98  
93  93  93  93  93  
75  75  75  75  75  
1  1  1  1  1  
2  2  2  2  2  
55  55  55  55  55  
37  37  37  37  37  
14  14  14  14  14  
27  27  27  27  27  
54  54  54  54  54  
69  69  69  69  69  
56  56  56  56  56  
92  92  92  92  92  
78  78  78  78  78  
36  36  36  36  36  
42  42  42  42  42  
81  81  81  81  81  
57  57  57  57  57  
0  0  0  0  0  
90  90  90  90  90  
44  44  44  44  44  
83  83  83  83  83  
98  98  98  98  98  
58  58  58  58  58  
22  22  22  22  22  
68  68  68  68  68  
80  80  80  80  80  
91  91  91  91  91  
56  56  56  56  56  
59  59  59  59  59  
51  51  51  51  51  
80  80  80  80  80  
33  33  33  33  33  
93  93  93  93  93  
34  34  34  34  34  
60  60  60  60  60  
74  74  74  74  74  
70  70  70  70  70  
59  59  59  59  59  
38  38  38  38  38  
48  48  48  48  48  
61  61  61  61  61  
97  97  97  97  97  
87  87  87  87  87  
62  62  62  62  62  
32  32  32  32  32  
34  34  34  34  34  
62  62  62  62  62  
10  10  10  10  10  
12  12  12  12  12  
49  49  49  49  49  
59  59  59  59  59  
90  90  90  90  90  
63  63  63  63  63  
90  90  90  90  90  
39  39  39  39  39  
33  33  33  33  33  
68  68  68  68  68  
55  55  55  55  55  
64  64  64  64  64  
24  24  24  24  24  
37  37  37  37  37  
81  81  81  81  81  
88  88  88  88  88  
73  73  73  73  73  
65  65  65  65  65  
44  44  44  44  44  
94  94  94  94  94  
73  73  73  73  73  
75  75  75  75  75  
36  36  36  36  36  
66  66  66  66  66  
96  96  96  96  96  
2  2  2  2  2  
50  50  50  50  50  
18  18  18  18  18  
32  32  32  32  32  
67  67  67  67  67  
51  51  51  51  51  
3  3  3  3  3  
77  77  77  77  77  
59  59  59  59  59  
64  64  64  64  64  
68  68  68  68  68  
63  63  63  63  63  
52  52  52  52  52  
4  4  4  4  4  
43  43  43  43  43  
34  34  34  34  34  
69  69  69  69  69  
22  22  22  22  22  
28  28  28  28  28  
34  34  34  34  34  
35  35  35  35  35  
73  73  73  73  73  
70  70  70  70  70  
99  99  99  99  99  
34  34  34  34  34  
19  19  19  19  19  
21  21  21  21  21  
40  40  40  40  40  
71  71  71  71  71  
86  86  86  86  86  
83  83  83  83  83  
17  17  17  17  17  
43  43  43  43  43  
38  38  38  38  38  
72  72  72  72  72  
28  28  28  28  28  
91  91  91  91  91  
35  35  35  35  35  
31  31  31  31  31  
95  95  95  95  95  
73  73  73  73  73  
50  50  50  50  50  
81  81  81  81  81  
99  99  99  99  99  
51  51  51  51  51  
89  89  89  89  89  
74  74  74  74  74  
72  72  72  72  72  
20  20  20  20  20  
98  98  98  98  98  
79  79  79  79  79  
63  63  63  63  63  
75  75  75  75  75  
88  88  88  88  88  
78  78  78  78  78  
70  70  70  70  70  
58  58  58  58  58  
91  91  91  91  91  
76  76  76  76  76  
90  90  90  90  90  
29  29  29  29  29  
57  57  57  57  57  
14  14  14  14  14  
63  63  63  63  63  
77  77  77  77  77  
5  5  5  5  5  
33  33  33  33  33  
20  20  20  20  20  
0  0  0  0  0  
16  16  16  16  16  
78  78  78  78  78  
76  76  76  76  76  
61  61  61  61  61  
44  44  44  44  44  
90  90  90  90  90  
39  39  39  39  39  
79  79  79  79  79  
65  65  65  65  65  
40  40  40  40  40  
7  7  7  7  7  
24  24  24  24  24  
95  95  95  95  95  
80  80  80  80  80  
19  19  19  19  19  
84  84  84  84  84  
4  4  4  4  4  
73  73  73  73  73  
99  99  99  99  99  
81  81  81  81  81  
54  54  54  54  54  
55  55  55  55  55  
78  78  78  78  78  
28  28  28  28  28  
1  1  1  1  1  
82  82  82  82  82  
0  0  0  0  0  
59  59  59  59  59  
68  68  68  68  68  
57  57  57  57  57  
89  89  89  89  89  
83  83  83  83  83  
96  96  96  96  96  
39  39  39  39  39  
12  12  12  12  12  
24  24  24  24  24  
3  3  3  3  3  
84  84  84  84  84  
41  41  41  41  41  
4  4  4  4  4  
51  51  51  51  51  
64  64  64  64  64  
37  37  37  37  37  
85  85  85  85  85  
12  12  12  12  12  
7  7  7  7  7  
48  48  48  48  48  
82  82  82  82  82  
47  47  47  47  47  
86  86  86  86  86  
46  46  46  46  46  
92  92  92  92  92  
48  48  48  48  48  
50  50  50  50  50  
45  45  45  45  45  
87  87  87  87  87  
10  10  10  10  10  
7  7  7  7  7  
86  86  86  86  86  
60  60  60  60  60  
63  63  63  63  63  
88  88  88  88  88  
83  83  83  83  83  
68  68  68  68  68  
65  65  65  65  65  
98  98  98  98  98  
11  11  11  11  11  
89  89  89  89  89  
66  66  66  66  66  
90  90  90  90  90  
77  77  77  77  77  
76  76  76  76  76  
30  30  30  30  30  
90  90  90  90  90  
98  98  98  98  98  
29  29  29  29  29  
25  25  25  25  25  
47  47  47  47  47  
6  6  6  6  6  
91  91  91  91  91  
43  43  43  43  43  
42  42  42  42  42  
8  8  8  8  8  
7  7  7  7  7  
85  85  85  85  85  
92  92  92  92  92  
44  44  44  44  44  
5  5  5  5  5  
26  26  26  26  26  
43  43  43  43  43  
94  94  94  94  94  
93  93  93  93  93  
9  9  9  9  9  
29  29  29  29  29  
0  0  0  0  0  
5  5  5  5  5  
16  16  16  16  16  
94  94  94  94  94  
59  59  59  59  59  
76  76  76  76  76  
53  53  53  53  53  
89  89  89  89  89  
1  1  1  1  1  
95  95  95  95  95  
96  96  96  96  96  
46  46  46  46  46  
43  43  43  43  43  
4  4  4  4  4  
86  86  86  86  86  
96  96  96  96  96  
37  37  37  37  37  
83  83  83  83  83  
91  91  91  91  91  
27  27  27  27  27  
11  11  11  11  11  
97  97  97  97  97  
99  99  99  99  99  
3  3  3  3  3  
46  46  46  46  46  
25  25  25  25  25  
76  76  76  76  76  
98  98  98  98  98  
2  2  2  2  2  
14  14  14  14  14  
37  37  37  37  37  
50  50  50  50  50  
3  3  3  3  3  
99  99  99  99  99  
63  63  63  63  63  
25  25  25  25  25  
84  84  84  84  84  
96  96  96  96  96  
28  28  28  28  28  
p tables
0.875688  0.8533449  0.86066  0.08407378  0.7781813  
0.05553385  0.9109253  0.9016342  0.1047421  0.5155262  
0.08424119  0.9358717  0.6336101  0.3402909  0.505843  
0.2482949  0.9364207  0.2506718  0.3702399  0.4260981  
0.9226945  0.1084981  0.4447183  0.5371523  0.9193318  
0.7873122  0.3756921  0.9711131  0.235021  0.5073743  
0.2253639  0.7384036  0.1033829  0.4864573  0.5983954  
0.4313644  0.9483259  0.4012055  0.4265949  0.5593103  
0.9653997  0.221042  0.8054035  0.4415979  0.1677153  
0.1576602  0.927562  0.1919613  0.5741251  0.4735031  
0.7598046  0.6037724  0.647752  0.3981876  0.9009393  
0.7163228  0.618564  0.831966  0.3827183  0.6765688  
0.825549  0.4023997  0.8160566  0.009526504  0.07324687  
0.9401581  0.7145634  0.2029487  0.06935293  0.5308244  
0.1632109  0.5438879  0.6869899  0.4252521  0.7122246  
0.5879061  0.5559535  0.7714085  0.09281639  0.4701286  
0.2368175  0.03018107  0.1650106  0.1529726  0.7830977  
0.4382695  0.2516392  0.2416376  0.5743144  0.431456  
0.742954  0.3018277  0.3301539  0.05133962  0.1465618  
0.3670604  0.4427582  0.9271758  0.4494875  0.7671372  
0.002801713  0.3533436  0.3390966  0.0752654  0.6035957  
0.6129953  0.8002718  0.3151012  0.03965638  0.7066615  
0.108139  0.3244895  0.6187113  0.6233814  0.8510762  
0.2697467  0.435776  0.332011  0.7034586  0.5782843  
0.92537  0.5290564  0.9644547  0.7277541  0.05159533  
0.03648475  0.7638427  0.2029335  0.4368186  0.5481704  
0.7384424  0.8417169  0.1359103  0.2043247  0.05077117  
0.1356427  0.6022038  0.2311465  0.2424808  0.2976945  
0.2363892  0.1303726  0.4940207  0.7165083  0.8298771  
0.211314  0.8576841  0.9711889  0.03596026  0.04265712  
0.3531561  0.2623983  0.5884503  0.858414  0.542336  
0.9697451  0.9664863  0.1593857  0.7864555  0.2713721  
0.1679863  0.7432252  0.9043622  0.5072249  0.3816321  
0.5273839  0.2672049  0.510124  0.7565799  0.8355179  
0.4399081  0.1028522  0.3141543  0.9513241  0.6758081  
0.04950825  0.8532141  0.6579152  0.8126023  0.9022377  
0.7004206  0.7936826  0.7055325  0.8465728  0.1285647  
0.0438749  0.336161  0.7998042  0.07468823  0.1922977  
0.5190487  0.1643057  0.1310016  0.9044245  0.2251334  
0.06580987  0.7181135  0.2866726  0.1002423  0.4484275  
0.2631474  0.539693  0.8233731  0.3329414  0.1582198  
0.4794262  0.158129  0.3062587  0.5094458  0.2061456  
0.7334124  0.6443498  0.003060027  0.7363135  0.1648912  
0.4119769  0.8677951  0.4119399  0.3275857  0.727181  
0.7835433  0.2558497  0.9037455  0.8631186  0.7084244  
0.339957  0.5630691  0.2952605  0.5668914  0.82028  
0.9668945  0.8137512  0.5304295  0.1536403  0.9961111  
0.9713914  0.9477482  0.411644  0.3414309  0.4284754  
0.2123189  0.5852965  0.4695791  0.3216655  0.7533327  
0.6469908  0.5474212  0.5301218  0.8169038  0.9994554  
0.4982188  0.9801178  0.4825305  0.2435429  0.712465  
0.4823041  0.8645336  0.6474636  0.2436652  0.4724879  
0.1933648  0.0907424  0.1009414  0.5452263  0.1654151  
0.6095887  0.5380134  0.3374692  0.01147249  0.2923314  
0.1846688  0.4731526  0.7404411  0.6467662  0.0456392  
0.1361507  0.3817281  0.6910848  0.31997  0.05793207  
0.5696133  0.7454662  0.4206879  0.9266973  0.3427435  
0.2906689  0.9855713  0.8753142  0.04618662  0.6252453  
0.9478524  0.1865854  0.1918514  0.7197716  0.5161239  
0.7462167  0.1639828  0.5904136  0.6806867  0.3482647  
0.3091026  0.1997529  0.5960647  0.7541483  0.03443877  
0.6055526  0.1004954  0.9979014  0.952634  0.7451101  
0.1243885  0.2058866  0.09297763  0.5683454  0.6771061  
0.9104697  0.3355973  0.3329158  0.2525979  0.9470205  
0.7609665  0.4690375  0.1944186  0.1097397  0.03171321  
0.08791687  0.0591183  0.4946308  0.5020803  0.3871236  
0.4606547  0.9162638  0.2897168  0.1511079  0.9599686  
0.3773763  0.1548897  0.3589142  0.4633989  0.5463376  
0.01265236  0.5308064  0.1675001  0.8169685  0.9168595  
0.4614408  0.6140971  0.5806039  0.2444501  0.7170908  
0.6080744  0.1623164  0.9770437  0.2349133  0.5542834  
0.4920968  0.1675497  0.3690867  0.05152491  0.8196983  
0.7202608  0.4907472  0.3666173  0.3618724  0.03586513  
0.3301488  0.9307246  0.2853949  0.09283363  0.3669732  
0.5544802  0.3018735  0.6675109  0.7386619  0.7278305  
0.5018452  0.255112  0.9108693  0.2380897  0.9100609  
0.1600492  0.4189473  0.6434938  0.8479906  0.7785446  
0.7620259  0.7939731  0.6187954  0.6979656  0.5768047  
0.9193436  0.9124435  0.7810271  0.2554672  0.8729749  
0.7285208  0.7812335  0.5692315  0.9394944  0.5055311  
0.2998164  0.7989287  0.2154214  0.5761053  0.1345135  
0.8030126  0.7744448  0.07777563  0.1378125  0.4899626  
0.09003393  0.9795808  0.7495028  0.5655325  0.4349942  
0.1335449  0.5658333  0.5113641  0.5616738  0.644331  
0.4303859  0.9778032  0.5147163  0.3105997  0.3516667  
0.09152592  0.4648609  0.1983839  0.3718114  0.7431065  
0.6105308  0.0968061  0.3066738  0.1583119  0.9803648  
0.2040611  0.7878826  0.9388379  0.04058106  0.036196  
0.5124159  0.529091  0.2344894  0.1978563  0.7204158  
0.4097914  0.6039212  0.2940292  0.1151057  0.2349158  
0.1367499  0.7803525  0.8310442  0.1503343  0.2646206  
0.9242012  0.2569384  0.3535302  0.6208199  0.03466938  
0.1690228  0.5142906  0.0855094  0.1180453  0.3977061  
0.5769692  0.2696869  0.1991671  0.06589264  0.6310488  
0.9348358  0.03698931  0.3518448  0.519817  0.07676579  
0.3011676  0.009365541  0.0411701  0.555356  0.9737267  
0.02644387  0.1424383  0.4690738  0.9699098  0.2237677  
0.9263055  0.1225032  0.5799662  0.2702055  0.01134019  
0.1862923  0.9457207  0.4749354  0.551558  0.4545988  
0.1002918  0.7320054  0.1688681  0.8739993  0.99066  
0.8367988  0.3123433  0.9030477  0.1676643  0.9447914  
0.4025754  0.5830817  0.6175538  0.3099533  0.8992775  
0.4949005  0.6364379  0.3993997  0.5971987  0.7849355  
0.720184  0.07328233  0.5793355  0.6167186  0.6777676  
0.9437324  0.5153656  0.4650906  0.9903211  0.3306681  
0.1830606  0.06606787  0.4555771  0.374143  0.06580196  
0.499641  0.4935368  0.1923179  0.9510449  0.01310972  
0.993905  0.1781508  0.124795  0.1057535  0.1192643  
0.2808668  0.8432236  0.9620429  0.06185694  0.03731267  
0.1184192  0.4789062  0.6648446  0.6589349  0.1615961  
0.199853  0.4207925  0.071019  0.4953785  0.7668428  
0.1348616  0.7621835  0.2043967  0.5899574  0.1881633  
0.4930387  0.1712595  0.2655126  0.7469768  0.06197036  
0.191864  0.1368021  0.1878445  0.6324482  0.1654689  
0.3703725  0.6713011  0.9538529  0.6802864  0.04288589  
0.6713896  0.8005299  0.2821629  0.2978202  0.7892315  
0.3579606  0.7321134  0.7262468  0.5440162  0.06657604  
0.5037215  0.1001243  0.2741896  0.1756956  0.4421584  
0.1726142  0.4849482  0.7799671  0.2721057  0.7188601  
0.2072303  0.0960876  0.05063723  0.6730338  0.8852263  
0.2281118  0.8416717  0.4884111  0.2498756  0.9708816  
0.584764  0.7691372  0.2400671  0.6789911  0.03918472  
0.9887846  0.9024606  0.4123242  0.1571698  0.8223992  
0.8817485  0.6373273  0.3756623  0.218907  0.2889201  
0.5290546  0.07048961  0.591602  0.2740888  0.428347  
0.2331481  0.2070683  0.579722  0.6539953  0.9261132  
0.7928325  0.7165109  0.5024266  0.4101776  0.2718818  
0.01413344  0.2883639  0.3513775  0.3253724  0.7515459  
0.4706021  0.1585863  0.2918977  0.8330386  0.4627303  
0.4951764  0.978162  0.6386915  0.1733307  0.3120364  
0.09508116  0.9310838  0.9228298  0.7296367  0.9208275  
0.9839553  0.1510962  0.01324284  0.4903349  0.4111554  
0.1274274  0.07687988  0.5074379  0.2879173  0.4158602  
0.221155  0.2729026  0.5392809  0.1711203  0.7569041  
0.7386968  0.5350713  0.3865943  0.7018798  0.8199521  
0.0679268  0.8867759  0.7031541  0.2138299  0.1779061  
0.7875725  0.3366732  0.6554296  0.7553791  0.874283  
0.8632099  0.1584286  0.5485152  0.9304445  0.2624322  
0.7448244  0.8301992  0.4747281  0.03302013  0.1876893  
0.6124027  0.594169  0.06876634  0.8452797  0.009820486  
0.01236442  0.1432077  0.6179579  0.2859005  0.4421617  
0.4171414  0.3058707  0.912895  0.6769154  0.6243645  
0.4142836  0.06287676  0.2519761  0.1643685  0.2396372  
0.8856076  0.2912591  0.2373064  0.4183414  0.8929104  
0.335895  0.3938959  0.8792313  0.08069768  0.7324212  
0.145403  0.05478205  0.8903765  0.5006776  0.5397894  
0.4368404  0.0423351  0.4804639  0.3238154  0.9646737  
0.2633936  0.7044074  0.6469883  0.6876801  0.06649305  
0.1613579  0.9517415  0.008370037  0.4953354  0.6124232  
0.8902445  0.05035188  0.09114133  0.6974059  0.8011419  
0.6510298  0.8535928  0.2880425  0.917983  0.1597848  
0.3828668  0.7196071  0.829453  0.7567602  0.3986457  
0.4175543  0.6602865  0.9977117  0.7547046  0.4777282  
0.6435051  0.3099733  0.5494991  0.6326097  0.328158  
0.384778  0.09923323  0.3926446  0.2512535  0.5277818  
0.5464549  0.5759096  0.008330562  0.7645334  0.4385401  
0.5439547  0.5947445  0.2446451  0.7220203  0.2029124  
0.7411744  0.8427592  0.3629353  0.5019464  0.776834  
0.170686  0.1426166  0.464732  0.02597803  0.2821363  
0.3495383  0.4192652  0.5093755  0.7933574  0.2655367  
0.8312316  0.6619744  0.7836968  0.1476375  0.6848609  
0.4629897  0.206236  0.1919649  0.2185433  0.954988  
0.9866397  0.7553041  0.04999229  0.3374005  0.03910005  
0.4486854  0.01562805  0.3178544  0.273727  0.5784826  
0.5617422  0.8987798  0.3824618  0.1905148  0.654445  
0.9701163  0.1794621  0.1417143  0.6554634  0.5116576  
0.1185107  0.5376928  0.9305031  0.2607917  0.9947705  
0.6446659  0.7885536  0.2095282  0.5370741  0.8956463  
0.8077768  0.743514  0.9896238  0.6311357  0.2964848  
0.2612904  0.2052091  0.9366212  0.4606821  0.2659109  
0.1275235  0.3669245  0.4543763  0.3703633  0.8196018  
0.7356933  0.8454978  0.1143347  0.915374  0.8430806  
0.2209723  0.7983869  0.8119239  0.5454715  0.7640194  
0.9314102  0.4508907  0.7199671  0.1527166  0.2726853  
0.8569808  0.5298924  0.04423972  0.6342062  0.7050753  
0.02315908  0.4776035  0.9950489  0.0299306  0.469379  
0.9102938  0.5433553  0.8934981  0.3046972  0.9678374  
0.9115436  0.4007206  0.03206908  0.4722569  0.1963012  
0.01870424  0.06416777  0.1789815  0.9043534  0.5130181  
0.02836004  0.3150233  0.2512327  0.4224774  0.1526676  
0.513334  0.4839672  0.1228789  0.4446706  0.1629886  
0.8322798  0.2271139  0.7394977  0.01114603  0.5016364  
0.4201296  0.5599713  0.05548719  0.5141648  0.4077149  
0.5856764  0.6740552  0.06716132  0.1625894  0.3089291  
0.1421402  0.890383  0.7505743  0.2036962  0.9393948  
0.5093394  0.5640567  0.3779135  0.6491078  0.5348617  
0.7293729  0.2554083  0.6812828  0.1729455  0.9063655  
0.7986989  0.59443  0.5651025  0.834887  0.1632411  
0.9024557  0.1258219  0.1770202  0.4141109  0.4029872  
0.8450028  0.8079678  0.2544466  0.33435  0.08016928  
0.3491862  0.6998372  0.9185503  0.6730443  0.9251926  
0.2110211  0.336795  0.5405609  0.6796813  0.1632076  
0.7013505  0.8744243  0.6641534  0.7075899  0.9297922  
0.7553956  0.6927363  0.05801901  0.9818558  0.1607946  
0.9460111  0.6347249  0.3121983  0.4705915  0.462357  
0.06443415  0.3417558  0.5205892  0.1428492  0.002019231  
0.1073927  0.8051319  0.2363878  0.5102768  0.4025059  
0.5697366  0.993192  0.8339698  0.2092283  0.505882  
0.5221593  0.5533077  0.7296053  0.1057516  0.02748662  
0.6689357  0.4906035  0.6687115  0.9992397  0.3867447  
0.5008044  0.2065598  0.4161218  0.3329276  0.3644319  
0.3243891  0.9250305  0.9298735  0.8919853  0.03291433  
0.2571674  0.5795423  0.4543544  0.2923822  0.8155642  
0.4593839  0.4432992  0.4846301  0.1598605  0.1125926  
0.3606165  0.3280755  0.793133  0.653064  0.413339  
0.4790292  0.9031236  0.8768168  0.401031  0.7137142  
0.5681544  0.07170786  0.8468024  0.7831711  0.2996406  
0.0431403  0.3316315  0.9644191  0.8856434  0.7716749  
0.3751241  0.4755987  0.6889187  0.8866656  0.551314  
0.888819  0.7129589  0.6690217  0.460675  0.9316607  
0.2972216  0.8680972  0.6364442  0.2964458  0.2537671  
0.9092235  0.9438457  0.6596256  0.5319752  0.1228911  
0.7050623  0.5582156  0.548922  0.6696198  0.640118  
0.09192435  0.1613203  0.4121489  0.1618071  0.4227566  
0.6822703  0.4276539  0.6350342  0.4393298  0.3838892  
0.8549563  0.9318231  0.7396765  0.7891165  0.6902787  
0.1568148  0.4538605  0.9648119  0.0747238  0.6861309  
0.238016  0.2700902  0.152167  0.9395621  0.5074935  
0.3424687  0.5587508  0.9247144  0.3495352  0.7372123  
0.2595572  0.95397  0.7480667  0.7569896  0.7747087  
0.7183593  0.94567  0.005688313  0.07756651  0.7977437  
0.5064874  0.06841411  0.03686344  0.4142202  0.8329182  
0.09702212  0.1118157  0.6571545  0.1469253  0.9021466  
0.02754518  0.1034558  0.9807248  0.8617503  0.4456928  
0.9011529  0.7954599  0.8554747  0.1622083  0.3299183  
0.5119596  0.484517  0.232373  0.6955512  0.1098579  
0.8152405  0.7450906  0.1178106  0.6758039  0.4060751  
0.7462872  0.3577396  0.4029662  0.1946148  0.1770001  
0.9526835  0.8971692  0.3285698  0.7470682  0.65955  
0.1438589  0.6184565  0.5362648  0.8212052  0.4211843  
0.04160236  0.9181221  0.2113756  0.4747016  0.2886101  
0.1671054  0.0934506  0.5436425  0.1100024  0.1642457  
0.6498446  0.205046  0.4732657  0.9593286  0.524215  
0.389826  0.1039106  0.6398544  0.2341267  0.2751771  
0.7225132  0.736467  0.3203668  0.9355526  0.1040244  
0.4164395  0.3248133  0.5837872  0.8775206  0.07926287  
0.3742123  0.6971202  0.8939982  0.2029998  0.8646178  
0.0226255  0.8642863  0.5384444  0.7016686  0.2491262  
0.154555  0.7776223  0.5803258  0.8512401  0.2229782  
